OBJECTID	tract	SHAPE_Length	SHAPE_Area	Tract_1	Population
3278	6073011700	0.05272	0.000158	6073011700	6144
3279	6073017304	0.066708	0.000274	6073017304	5741
3280	6073017403	0.097034	0.000412	6073017403	4935
3281	6073017501	0.059028	0.000165	6073017501	2941
3282	6073017808	0.114237	0.000531	6073017808	5472
3283	6073017810	0.097243	0.000381	6073017810	4670
3284	6073018300	0.127902	0.000102	6073018300	2850
3285	6073018512	0.065734	0.000224	6073018512	3390
3286	6073018515	0.084284	0.000416	6073018515	4137
3287	6073018518	0.042432	0.000093	6073018518	3118
3288	6073018610	0.075434	0.000242	6073018610	7320
3289	6073018906	0.108837	0.000425	6073018906	5759
3290	6073002702	0.047418	0.000129	6073002702	4723
3291	6073002703	0.080439	0.000196	6073002703	6447
3292	6073002705	0.050388	0.000119	6073002705	4071
3293	6073003302	0.062301	0.000183	6073003302	9466
3294	6073008002	0.049876	0.000104	6073008002	2499
3295	6073008301	0.075159	0.000227	6073008301	3162
3296	6073008305	0.090241	0.00047	6073008305	7240
3297	6073008306	0.067097	0.000286	6073008306	3088
3298	6073008307	0.070361	0.000237	6073008307	3707
3299	6073008315	0.057912	0.000145	6073008315	5386
3300	6073008328	0.139639	0.000689	6073008328	2291
3301	6073008329	0.068217	0.000236	6073008329	4334
3302	6073008330	0.048277	0.000148	6073008330	5429
3303	6073008331	0.041727	0.000094	6073008331	2554
3304	6073008332	0.061077	0.000176	6073008332	3412
3305	6073008333	0.195487	0.001511	6073008333	3633
3306	6073008334	0.156589	0.001059	6073008334	1504
3307	6073008335	0.13992	0.000926	6073008335	5090
3308	6073008336	0.040565	0.000077	6073008336	2540
3309	6073008337	0.0538	0.000157	6073008337	4651
3310	6073008338	0.115811	0.000669	6073008338	9198
3311	6073008340	0.063928	0.000222	6073008340	5304
3312	6073008341	0.050075	0.000071	6073008341	3456
3313	6073008342	0.064612	0.000132	6073008342	9152
3314	6073008343	0.039166	0.000085	6073008343	3892
3315	6073008344	0.059788	0.000198	6073008344	3514
3316	6073008345	0.069576	0.000188	6073008345	3197
3317	6073008346	0.213155	0.001106	6073008346	4331
3318	6073008347	0.094257	0.000223	6073008347	6672
3319	6073008348	0.061462	0.000184	6073008348	5281
3320	6073008349	0.05063	0.00009	6073008349	3620
3321	6073008350	0.180768	0.001474	6073008350	6564
3322	6073008351	0.04424	0.000101	6073008351	4544
3323	6073008352	0.035283	0.000069	6073008352	3494
3324	6073008353	0.064448	0.000183	6073008353	5184
3325	6073008354	0.085734	0.000291	6073008354	5108
3326	6073008355	0.046192	0.000085	6073008355	3349
3327	6073008356	0.032371	0.000059	6073008356	3565
3328	6073008357	0.052517	0.000085	6073008357	4438
3329	6073008358	0.062129	0.000184	6073008358	6872
3330	6073008359	0.044466	0.000111	6073008359	3061
3331	6073008360	0.079227	0.000264	6073008360	5921
3332	6073008501	0.074795	0.000259	6073008501	5357
3333	6073008502	0.069112	0.000297	6073008502	6411
3334	6073008503	0.089965	0.000355	6073008503	6675
3335	6073008504	0.077344	0.0003	6073008504	6048
3336	6073008505	0.078473	0.000275	6073008505	5639
3337	6073008506	0.049877	0.000123	6073008506	3872
3338	6073008507	0.06401	0.000228	6073008507	7910
3339	6073008509	0.061917	0.000187	6073008509	6877
3340	6073008510	0.062836	0.000196	6073008510	6644
3341	6073008511	0.176759	0.001399	6073008511	1177
3342	6073009400	0.410143	0.006051	6073009400	6473
3343	6073009502	0.075077	0.000322	6073009502	3578
3344	6073009504	0.465182	0.005719	6073009504	3971
3345	6073009505	0.193819	0.001513	6073009505	6793
3346	6073009506	0.065189	0.000154	6073009506	4306
3347	6073009507	0.0925	0.000423	6073009507	3409
3348	6073009703	0.065488	0.000167	6073009703	3451
3349	6073009704	0.08359	0.0003	6073009704	5475
3350	6073009705	0.065754	0.000221	6073009705	3299
3351	6073009706	0.132673	0.000616	6073009706	6870
3352	6073009801	0.077859	0.000203	6073009801	4470
3353	6073009802	0.057119	0.000188	6073009802	6071
3354	6073009804	0.057595	0.000173	6073009804	4923
3355	6073009805	0.117915	0.000716	6073009805	4888
3356	6073010001	0.091948	0.000199	6073010001	3910
3357	6073010003	0.043898	0.000118	6073010003	6129
3358	6073010004	0.061721	0.000134	6073010004	4911
3359	6073010005	0.056667	0.000145	6073010005	7390
3360	6073010009	0.099661	0.000395	6073010009	5794
3361	6073010010	0.045983	0.00011	6073010010	5638
3362	6073010011	0.039892	0.000084	6073010011	3777
3363	6073010012	0.033401	0.000061	6073010012	4267
3364	6073010013	0.044756	0.000086	6073010013	5547
3365	6073010014	0.296747	0.002729	6073010014	8314
3366	6073010015	0.434114	0.003849	6073010015	1062
3367	6073010106	0.049112	0.00013	6073010106	5265
3368	6073010107	0.059274	0.000221	6073010107	6076
3369	6073010110	0.068646	0.000212	6073010110	7322
3370	6073010111	0.033658	0.000057	6073010111	3120
3371	6073010112	0.039032	0.000069	6073010112	4925
3372	6073011901	0.031741	0.000039	6073011901	1728
3373	6073011902	0.077125	0.000158	6073011902	4758
3374	6073012001	0.027954	0.000041	6073012001	2263
3375	6073012002	0.038843	0.000053	6073012002	3439
3376	6073012003	0.064501	0.000103	6073012003	3104
3377	6073012101	0.046037	0.000068	6073012101	2055
3378	6073012102	0.056214	0.000111	6073012102	3237
3379	6073012200	0.058289	0.000172	6073012200	2750
3380	6073012302	0.027632	0.000036	6073012302	1482
3381	6073012303	0.070659	0.000152	6073012303	3514
3382	6073012304	0.047605	0.000117	6073012304	3320
3383	6073012402	0.039767	0.000082	6073012402	5165
3384	6073012700	0.048651	0.000115	6073012700	4745
3385	6073012800	0.043044	0.000098	6073012800	3656
3386	6073012900	0.051477	0.000133	6073012900	3009
3387	6073013000	0.055316	0.000158	6073013000	5235
3388	6073013102	0.056842	0.000191	6073013102	6172
3389	6073013104	0.038741	0.000093	6073013104	5495
3390	6073013203	0.043998	0.000106	6073013203	5976
3391	6073013204	0.036288	0.000078	6073013204	3906
3392	6073013205	0.054307	0.00017	6073013205	2028
3393	6073013206	0.061248	0.000158	6073013206	5713
3394	6073013301	0.054031	0.000161	6073013301	4769
3395	6073013302	0.057825	0.000134	6073013302	4751
3396	6073013303	0.063141	0.000136	6073013303	4893
3397	6073015802	0.039548	0.00009	6073015802	4530
3398	6073015901	0.027829	0.000038	6073015901	3312
3399	6073015902	0.043775	0.000104	6073015902	4944
3400	6073016000	0.084754	0.000176	6073016000	2507
3401	6073016100	0.089735	0.000276	6073016100	5720
3402	6073016201	0.088745	0.000467	6073016201	5893
3403	6073016202	0.114201	0.00064	6073016202	3465
3404	6073016301	0.041701	0.0001	6073016301	4976
3405	6073016302	0.045899	0.000116	6073016302	5114
3406	6073016401	0.059915	0.000225	6073016401	4736
3407	6073016402	0.124939	0.000585	6073016402	6990
3408	6073016501	0.057376	0.000195	6073016501	8733
3409	6073016502	0.060343	0.000201	6073016502	6711
3410	6073016605	0.124243	0.000568	6073016605	7043
3411	6073016606	0.086826	0.000277	6073016606	3116
3412	6073016607	0.085152	0.000393	6073016607	6564
3413	6073016608	0.079202	0.000233	6073016608	2598
3414	6073016609	0.096384	0.000465	6073016609	5328
3415	6073016610	0.052903	0.000132	6073016610	4293
3416	6073016612	0.106421	0.00066	6073016612	6229
3417	6073016613	0.041517	0.000089	6073016613	2221
3418	6073016614	0.059283	0.000211	6073016614	4019
3419	6073016615	0.062909	0.000232	6073016615	2704
3420	6073016616	0.069865	0.000237	6073016616	4233
3421	6073016617	0.065704	0.000169	6073016617	3122
3422	6073016701	0.115497	0.000598	6073016701	7153
3423	6073016702	0.107826	0.000317	6073016702	7141
3424	6073016802	0.27988	0.002977	6073016802	7005
3425	6073016804	0.090187	0.000422	6073016804	7553
3426	6073016806	0.06533	0.000144	6073016806	3704
3427	6073016807	0.119401	0.000511	6073016807	7176
3428	6073016809	0.13652	0.000539	6073016809	5286
3429	6073016810	0.062204	0.00022	6073016810	2997
3430	6073016811	0.089682	0.000322	6073016811	4425
3431	6073016901	0.338549	0.004243	6073016901	6892
3432	6073017104	0.060718	0.000211	6073017104	4218
3433	6073017105	0.405725	0.004886	6073017105	9261
3434	6073018802	0.32797	0.003941	6073018802	7350
3435	6073020107	0.072298	0.000222	6073020107	3291
3436	6073020108	0.043973	0.000089	6073020108	5976
3437	6073020109	0.064511	0.000148	6073020109	4724
3438	6073020202	0.047682	0.000109	6073020202	6531
3439	6073020206	0.035871	0.000078	6073020206	5156
3440	6073020207	0.037314	0.00008	6073020207	4532
3441	6073020208	0.032282	0.000063	6073020208	2391
3442	6073020209	0.037128	0.000086	6073020209	4874
3443	6073020210	0.042208	0.000099	6073020210	3857
3444	6073020211	0.053476	0.000152	6073020211	6358
3445	6073020212	0.057034	0.0002	6073020212	9960
3446	6073020302	0.077867	0.000386	6073020302	8899
3447	6073020304	0.16694	0.001354	6073020304	5750
3448	6073020305	0.106342	0.000336	6073020305	5097
3449	6073020306	0.229491	0.001991	6073020306	3886
3450	6073020307	0.28219	0.002159	6073020307	6815
3451	6073020401	0.16915	0.000962	6073020401	2417
3452	6073020403	0.09558	0.000272	6073020403	3803
3453	6073020404	0.097654	0.000369	6073020404	4990
3454	6073020405	0.098772	0.000498	6073020405	3161
3455	6073020500	0.065441	0.000201	6073020500	5162
3456	6073020601	0.046269	0.000125	6073020601	4987
3457	6073020602	0.057044	0.000193	6073020602	5337
3458	6073020705	0.090396	0.000328	6073020705	4285
3459	6073020706	0.16834	0.00161	6073020706	5706
3460	6073020707	0.050498	0.000113	6073020707	4294
3461	6073020708	0.090982	0.000437	6073020708	2840
3462	6073020709	0.510253	0.01039	6073020709	5813
3463	6073020710	0.341298	0.002467	6073020710	1776
3464	6073020801	0.771873	0.013352	6073020801	4742
3465	6073021203	0.348892	0.006257	6073021203	9177
3466	6073021204	0.573113	0.00526	6073021204	5010
3467	6073021302	1.133585	0.036793	6073021302	4412
3468	6073021303	0.534732	0.007484	6073021303	5342
3469	6073021304	0.42412	0.007622	6073021304	2504
3470	6065043203	0.897666	0.033405	6065043203	12111
3471	6065043206	0.104384	0.000498	6065043206	6000
3472	6059032032	0.049438	0.000155	6059032032	3300
3473	6059032033	0.044272	0.000112	6059032033	3529
3474	6059032034	0.076289	0.000351	6059032034	6421
3475	6059032035	0.064933	0.000271	6059032035	2427
3476	6059032036	0.066188	0.000217	6059032036	3642
3477	6059032037	0.140047	0.000441	6059032037	4396
3478	6059032038	0.096329	0.000353	6059032038	6976
3479	6059032039	0.080021	0.000281	6059032039	6936
3480	6059032040	0.0514	0.00012	6059032040	2890
3481	6059032041	0.795162	0.016241	6059032041	1079
3482	6059032042	0.104837	0.000471	6059032042	6135
3483	6059032043	0.282829	0.001089	6059032043	4287
3484	6059032044	0.236091	0.001595	6059032044	6056
3485	6059032045	0.08117	0.000316	6059032045	2915
3486	6059032046	0.136663	0.000651	6059032046	4086
3487	6059032047	0.067092	0.000095	6059032047	3116
3488	6059032048	0.073061	0.000144	6059032048	5887
3489	6059032049	0.173558	0.000794	6059032049	8076
3490	6059032050	0.09627	0.00018	6059032050	5143
3491	6059032051	0.036772	0.000048	6059032051	4591
3492	6059032052	0.204523	0.002009	6059032052	3330
3493	6059032053	0.155123	0.000628	6059032053	7839
3494	6059032054	0.045686	0.000121	6059032054	4628
3495	6059032055	0.057782	0.000144	6059032055	4223
3496	6059032056	0.382823	0.003808	6059032056	5399
3497	6059042203	0.152914	0.001067	6059042203	7413
3498	6059042307	0.068051	0.000242	6059042307	7510
3499	6059042312	0.105127	0.000394	6059042312	8415
3500	6059052404	0.222858	0.002268	6059052404	967
3501	6059052408	0.095278	0.000384	6059052408	6374
3502	6059052410	0.122961	0.00055	6059052410	5098
3503	6059052411	0.056958	0.000176	6059052411	5132
3504	6059052415	0.058047	0.000149	6059052415	4109
3505	6059052416	0.055729	0.000141	6059052416	4074
3506	6059052417	0.059394	0.000217	6059052417	5768
3507	6059052418	0.131568	0.000654	6059052418	2991
3508	6059052419	0.081255	0.000221	6059052419	2802
3509	6059052420	0.283689	0.003117	6059052420	7438
3510	6059052421	0.07454	0.000243	6059052421	5362
3511	6059052422	0.152124	0.000727	6059052422	4073
3512	6059052423	0.109982	0.000376	6059052423	5047
3513	6059052424	0.056473	0.000167	6059052424	4825
3514	6059052425	0.071608	0.000231	6059052425	5755
3515	6059052426	0.325288	0.004514	6059052426	4669
3516	6059052427	0.111997	0.000485	6059052427	5104
3517	6059052428	0.086562	0.000482	6059052428	6391
3518	6059052502	0.081681	0.000305	6059052502	5819
3519	6059052505	0.042271	0.000109	6059052505	5100
3520	6059052506	0.039231	0.000092	6059052506	2538
3521	6059052511	0.06046	0.000177	6059052511	5878
3522	6059052513	0.052682	0.000152	6059052513	5829
3523	6059052514	0.051719	0.00014	6059052514	5290
3524	6059052515	0.069429	0.000191	6059052515	6889
3525	6059052517	0.09935	0.000495	6059052517	4817
3526	6059052518	0.119687	0.000535	6059052518	3
3527	6059052519	0.060865	0.00009	6059052519	4190
3528	6059052520	0.045353	0.000119	6059052520	3517
3529	6059052521	0.062525	0.000128	6059052521	4539
3530	6059052522	0.043879	0.000057	6059052522	4055
3531	6059052523	0.052024	0.000138	6059052523	4090
3532	6059052524	0.061667	0.000239	6059052524	7019
3533	6059052525	0.093191	0.000436	6059052525	7617
3534	6059052526	0.052833	0.00016	6059052526	4394
3535	6059052527	0.075735	0.000305	6059052527	7681
3536	6059052528	0.041874	0.000098	6059052528	3400
3537	6059063903	0.055515	0.000144	6059063903	4078
3538	6059063904	0.063524	0.000244	6059063904	5009
3539	6059063905	0.046197	0.000128	6059063905	4242
3540	6059063906	0.060094	0.000108	6059063906	6777
3541	6059063907	0.15053	0.00049	6059063907	5068
3542	6059063908	0.067274	0.000195	6059063908	5689
3543	6059074003	0.097392	0.000341	6059074003	2484
3544	6059074004	0.04769	0.000131	6059074004	7239
3545	6059074005	0.048641	0.000124	6059074005	7654
3546	6059074006	0.035323	0.000064	6059074006	5522
3547	6059074102	0.043094	0.00011	6059074102	7428
3548	6059074103	0.039145	0.000094	6059074103	5196
3549	6059074106	0.084528	0.000364	6059074106	5438
3550	6059074107	0.056575	0.00015	6059074107	4526
3551	6059074108	0.060008	0.000201	6059074108	5287
3552	6059074109	0.038791	0.000083	6059074109	4032
3553	6059074110	0.038563	0.000083	6059074110	3826
3554	6059074111	0.047249	0.000142	6059074111	5922
3555	6059074200	0.048216	0.000143	6059074200	9611
3556	6059074300	0.029608	0.00005	6059074300	4415
3557	6059074403	0.091199	0.000418	6059074403	6374
3558	6059074405	0.049311	0.000101	6059074405	6965
3559	6059074406	0.054972	0.000134	6059074406	3838
3560	6059074407	0.028242	0.000046	6059074407	7687
3561	6059074408	0.026187	0.000043	6059074408	5239
3562	6059074501	0.030416	0.000052	6059074501	8233
3563	6059074502	0.03711	0.000076	6059074502	6280
3564	6059074601	0.052638	0.000115	6059074601	8861
3565	6059074602	0.049041	0.0001	6059074602	9649
3566	6059074701	0.043731	0.000101	6059074701	9075
3567	6059074702	0.039615	0.000087	6059074702	6680
3568	6059074801	0.03822	0.000085	6059074801	6267
3569	6059074802	0.042916	0.00011	6059074802	6041
3570	6059074803	0.065161	0.000163	6059074803	9052
3571	6059074805	0.028646	0.000047	6059074805	6710
3572	6059074806	0.040016	0.00006	6059074806	6154
3573	6059074901	0.046864	0.000097	6059074901	10129
3574	6059074902	0.032404	0.000055	6059074902	7261
3575	6059075002	0.058942	0.00015	6059075002	9610
3576	6059075003	0.036609	0.000051	6059075003	8232
3577	6059075004	0.027787	0.000033	6059075004	5779
3578	6059075100	0.05718	0.000145	6059075100	10422
3579	6059075201	0.048663	0.000111	6059075201	5948
3580	6059075202	0.04592	0.000115	6059075202	6137
3581	6059075301	0.055666	0.000162	6059075301	5282
3582	6059075302	0.049812	0.00013	6059075302	4608
3583	6059075303	0.050723	0.000133	6059075303	3430
3584	6059075401	0.051213	0.000142	6059075401	3538
3585	6059087404	0.03457	0.000051	6059087404	3785
3586	6059087405	0.057795	0.000113	6059087405	6649
3587	6059087501	0.080957	0.000325	6059087501	5950
3588	6059087503	0.066562	0.000189	6059087503	7110
3589	6059087504	0.038569	0.000084	6059087504	8248
3590	6059087601	0.049516	0.000126	6059087601	5157
3591	6059087602	0.064485	0.000193	6059087602	7354
3592	6059087701	0.049752	0.000128	6059087701	4882
3593	6059087703	0.04673	0.000128	6059087703	6194
3594	6059088905	0.046998	0.000128	6059088905	4980
3595	6059089001	0.046843	0.000126	6059089001	7574
3596	6059089003	0.049026	0.000125	6059089003	3808
3597	6059089004	0.04642	0.000126	6059089004	7439
3598	6059089102	0.080282	0.000173	6059089102	6954
3599	6059089104	0.047787	0.000082	6059089104	6074
3600	6059089105	0.043254	0.00012	6059089105	7081
3601	6059089106	0.04157	0.00007	6059089106	3784
3602	6059089107	0.056733	0.000138	6059089107	5710
3603	6059099202	0.065572	0.000172	6059099202	8117
3604	6059099203	0.045346	0.000121	6059099203	6170
3605	6059099204	0.046187	0.000124	6059099204	4342
3606	6059099216	0.053192	0.000161	6059099216	4076
3607	6059099217	0.054758	0.000112	6059099217	2441
3608	6059099222	0.046493	0.000124	6059099222	4671
3609	6059099223	0.046269	0.000123	6059099223	5222
3610	6059099224	0.045925	0.000123	6059099224	3414
3611	6059099225	0.080145	0.000366	6059099225	3375
3612	6059099226	0.045938	0.000123	6059099226	3925
3613	6059099227	0.053547	0.000168	6059099227	6062
3614	6059099229	0.092003	0.000438	6059099229	5719
3615	6059099230	0.046146	0.000127	6059099230	4404
3616	6059099238	0.046641	0.000126	6059099238	4103
3617	6059099241	0.052809	0.00013	6059099241	4278
3618	6059099242	0.047445	0.000121	6059099242	3757
3619	6059099247	0.031136	0.000058	6059099247	3418
3620	6059099248	0.030941	0.000058	6059099248	5365
3621	6059099249	0.031373	0.000056	6059099249	4443
3622	6059099250	0.045763	0.000123	6059099250	2950
3623	6059099251	0.048386	0.000127	6059099251	5187
3624	6059099405	0.049018	0.000124	6059099405	4427
3625	6059099406	0.049029	0.000124	6059099406	4435
3626	6059099407	0.045828	0.000123	6059099407	2491
3627	6059099410	0.049451	0.000126	6059099410	4234
3628	6059099411	0.049356	0.000125	6059099411	5615
3629	6059110202	0.047197	0.000129	6059110202	7757
3630	6059110203	0.048936	0.000122	6059110203	5453
3631	6037190700	0.038039	0.000061	6037190700	3269
3632	6037190800	0.036353	0.000078	6037190800	6310
3633	6037190901	0.027722	0.000047	6037190901	4930
3634	6037190902	0.027263	0.000045	6037190902	4621
3635	6037191000	0.034975	0.000063	6037191000	3036
3636	6037191110	0.023216	0.000025	6037191110	3818
3637	6037191120	0.025814	0.000036	6037191120	4768
3638	6037191201	0.030272	0.000055	6037191201	4774
3639	6037191203	0.017828	0.000019	6037191203	3313
3640	6037191204	0.017732	0.000019	6037191204	2514
3641	6037191300	0.03642	0.000067	6037191300	5580
3642	6037191410	0.022706	0.000029	6037191410	4957
3643	6037191420	0.020698	0.000022	6037191420	3732
3644	6037191500	0.031302	0.000063	6037191500	5756
3645	6037191610	0.028586	0.000041	6037191610	4879
3646	6037191620	0.020921	0.000021	6037191620	2813
3647	6037191710	0.040554	0.000069	6037191710	3384
3648	6037191720	0.021409	0.000026	6037191720	4093
3649	6037191810	0.029235	0.000039	6037191810	4095
3650	6037191820	0.029123	0.000039	6037191820	3302
3651	6037191900	0.049631	0.000145	6037191900	6682
3652	6037192000	0.052671	0.000136	6037192000	5319
3653	6037192300	0.037929	0.000085	6037192300	2495
3654	6037192410	0.033071	0.000066	6037192410	3923
3655	6037192420	0.023397	0.000032	6037192420	4151
3656	6037192510	0.02361	0.000032	6037192510	3959
3657	6037192520	0.02261	0.000029	6037192520	5471
3658	6037192610	0.028129	0.00004	6037192610	4742
3659	6037192620	0.022839	0.000023	6037192620	4253
3660	6037192700	0.028625	0.000052	6037192700	3946
3661	6037194100	0.12288	0.000591	6037194100	6523
3662	6037194200	0.110893	0.000306	6037194200	5154
3663	6037194300	0.083855	0.00018	6037194300	1907
3664	6037194400	0.057898	0.000102	6037194400	5747
3665	6037194500	0.04657	0.000067	6037194500	2287
3666	6037195300	0.034413	0.000057	6037195300	3596
3667	6037211000	0.076494	0.000257	6037211000	4309
3668	6037211110	0.031555	0.000057	6037211110	5779
3669	6037211120	0.031765	0.000054	6037211120	5116
3670	6037211200	0.024819	0.000031	6037211200	6312
3671	6037211310	0.015104	0.000014	6037211310	4197
3672	6037211320	0.01721	0.000017	6037211320	3654
3673	6037211410	0.022011	0.000026	6037211410	3470
3674	6037211420	0.024604	0.000036	6037211420	4117
3675	6037211500	0.040517	0.00009	6037211500	4631
3676	6037211701	0.034766	0.000065	6037211701	3054
3677	6037211702	0.024437	0.000033	6037211702	8278
3678	6037211801	0.024415	0.00003	6037211801	7229
3679	6037211802	0.024815	0.000031	6037211802	4529
3680	6037211910	0.014807	0.000013	6037211910	4954
3681	6037211920	0.01695	0.000017	6037211920	6380
3682	6037212100	0.024617	0.000031	6037212100	5321
3683	6037212202	0.02043	0.00002	6037212202	4111
3684	6037212203	0.013254	0.00001	6037212203	2876
3685	6037212204	0.018909	0.000021	6037212204	3397
3686	6037212303	0.015377	0.000014	6037212303	3154
3687	6037212304	0.018811	0.000019	6037212304	2285
3688	6037212305	0.013048	0.00001	6037212305	3201
3689	6037212306	0.016438	0.000016	6037212306	3666
3690	6037212410	0.016189	0.000014	6037212410	4264
3691	6037212420	0.014786	0.000013	6037212420	3778
3692	6037212500	0.024314	0.000035	6037212500	6125
3693	6037212610	0.026282	0.000034	6037212610	4144
3694	6037212620	0.024458	0.000027	6037212620	4999
3695	6037212700	0.057796	0.000132	6037212700	6455
3696	6037212800	0.035675	0.000075	6037212800	4914
3697	6037212900	0.027395	0.000036	6037212900	4407
3698	6037213100	0.03207	0.000052	6037213100	2643
3699	6037213201	0.02586	0.000034	6037213201	3855
3700	6037213202	0.025504	0.000032	6037213202	4125
3701	6037213310	0.022908	0.00003	6037213310	3550
3702	6037213320	0.023025	0.000031	6037213320	2743
3703	6037213401	0.020889	0.00002	6037213401	5623
3704	6037213402	0.025207	0.000038	6037213402	5318
3705	6037214000	0.039744	0.000099	6037214000	3734
3706	6037214100	0.041512	0.000106	6037214100	3806
3707	6037214400	0.024799	0.000034	6037214400	2950
3708	6037214500	0.050253	0.000122	6037214500	8569
3709	6037214600	0.030787	0.000057	6037214600	2527
3710	6037214700	0.030911	0.000056	6037214700	2484
3711	6037214800	0.032607	0.000056	6037214800	2544
3712	6037214900	0.044624	0.00008	6037214900	5829
3713	6037215100	0.051367	0.00006	6037215100	5630
3714	6037216100	0.034091	0.000065	6037216100	2420
3715	6037216200	0.04237	0.000094	6037216200	4324
3716	6037216300	0.059842	0.000124	6037216300	4653
3717	6037216400	0.033048	0.000061	6037216400	6774
3718	6037216700	0.03536	0.000076	6037216700	3910
3719	6037216800	0.035566	0.000072	6037216800	3576
3720	6037216900	0.04419	0.000105	6037216900	5382
3721	6037217000	0.048636	0.000117	6037217000	6726
3722	6037217100	0.039151	0.000087	6037217100	6036
3723	6037217200	0.046004	0.000087	6037217200	3950
3724	6037221110	0.021775	0.000023	6037221110	3819
3725	6037221120	0.023184	0.000031	6037221120	3375
3726	6037221301	0.032508	0.000046	6037221301	6069
3727	6037221710	0.037804	0.000063	6037221710	4694
3728	6037221820	0.017605	0.00002	6037221820	3234
3729	6037222700	0.033791	0.000066	6037222700	246
3730	6037231710	0.023359	0.000031	6037231710	4324
3731	6037231720	0.023649	0.000032	6037231720	4194
3732	6037232110	0.025551	0.000036	6037232110	2951
3733	6037232120	0.024734	0.000034	6037232120	3376
3734	6037232700	0.030887	0.000056	6037232700	4614
3735	6037237500	0.027131	0.00004	6037237500	3673
3736	6037237710	0.034551	0.000052	6037237710	3883
3737	6037237720	0.032478	0.000039	6037237720	3381
3738	6037238310	0.034047	0.000047	6037238310	5281
3739	6037238320	0.035255	0.000056	6037238320	4214
3740	6037240300	0.035719	0.000079	6037240300	5945
3741	6037240400	0.035027	0.000076	6037240400	5899
3742	6037241200	0.040698	0.000101	6037241200	4835
3743	6037241300	0.032398	0.000064	6037241300	2955
3744	6037261101	0.192783	0.000677	6037261101	3823
3745	6037261102	0.160919	0.000776	6037261102	4217
3746	6037261200	0.167764	0.000732	6037261200	4291
3747	6037262100	0.199762	0.000863	6037262100	3530
3748	6037262200	0.148101	0.00085	6037262200	4398
3749	6037262301	0.205533	0.001227	6037262301	2670
3750	6037262302	0.095562	0.000295	6037262302	2742
3751	6037572301	0.056512	0.00008	6037572301	3653
3752	6037572302	0.034392	0.000071	6037572302	3502
3753	6037572400	0.038226	0.000054	6037572400	1073
3754	6037572500	0.03109	0.000056	6037572500	3700
3755	6037572600	0.047227	0.000118	6037572600	5130
3756	6037572700	0.043465	0.000104	6037572700	5495
3757	6037572800	0.047926	0.000099	6037572800	263
3758	6037572900	0.036371	0.000073	6037572900	5113
3759	6037573001	0.037522	0.000083	6037573001	7108
3760	6037573002	0.023421	0.000032	6037573002	4180
3761	6037573100	0.046514	0.000116	6037573100	7291
3762	6037573201	0.031285	0.000058	6037573201	5056
3763	6037573202	0.03184	0.000062	6037573202	5697
3764	6037573300	0.040256	0.000075	6037573300	4255
3765	6037700800	0.099604	0.000208	6037700800	8985
3766	6037700901	0.058531	0.000104	6037700901	3796
3767	6037700902	0.038709	0.000093	6037700902	6455
3768	6037701000	0.054879	0.000139	6037701000	5395
3769	6037701100	0.081778	0.000246	6037701100	682
3770	6037800101	0.171064	0.00078	6037800101	5244
3771	6037800201	0.230066	0.001699	6037800201	9462
3772	6037800302	0.17944	0.001538	6037800302	7618
3773	6037800323	0.14769	0.000635	6037800323	7967
3774	6037800324	0.097537	0.000338	6037800324	7004
3775	6037800325	0.084333	0.000236	6037800325	3575
3776	6037800326	0.382926	0.004123	6037800326	5065
3777	6029003302	1.726882	0.109673	6029003302	7051
3778	6029003303	1.015258	0.023609	6029003303	1495
3779	6029003400	0.126137	0.000905	6029003400	3557
3780	6029003500	0.133245	0.000599	6029003500	5690
3781	6029003600	0.113897	0.000542	6029003600	4068
3782	6111000100	2.561128	0.234771	6111000100	752
3783	6111001402	0.114469	0.000421	6111001402	5426
3784	6111001502	0.075422	0.000253	6111001502	6635
3785	6111002000	0.087059	0.000333	6111002000	2628
3786	6111002500	0.209292	0.000328	6111002500	5282
3787	6111002901	0.099508	0.000438	6111002901	3606
3788	6111003100	0.080402	0.00039	6111003100	7753
3789	6111003402	0.042185	0.000102	6111003402	6946
3790	6111003603	0.218502	0.000432	6111003603	5093
3791	6111003900	0.063238	0.000168	6111003900	6787
3792	6111004102	0.027388	0.000043	6111004102	2568
3793	6111004501	0.043648	0.000113	6111004501	8995
3794	6111004600	0.395271	0.001686	6111004600	3060
3795	6111005201	0.182764	0.001481	6111005201	8232
3796	6111005700	0.109535	0.000397	6111005700	74
3797	6083000101	0.094968	0.000371	6083000101	5038
3798	6083000200	0.076544	0.000277	6083000200	4467
3799	6083000600	0.122371	0.000381	6083000600	5006
3800	6083001101	0.040558	0.000079	6083001101	4585
3801	6083001202	0.074344	0.000179	6083001202	3992
3802	6083001400	0.132823	0.000487	6083001400	3737
3803	6083001601	0.124534	0.000425	6083001601	5815
3804	6083001901	1.20153	0.041438	6083001901	6240
3805	6083002500	0.653665	0.016428	6083002500	6063
3806	6083002807	0.155255	0.000542	6083002807	2242
3807	6083002902	0.053173	0.000133	6083002902	4026
3808	6083002906	0.109581	0.000444	6083002906	4137
3809	6083002911	0.027966	0.000043	6083002911	5622
3810	6111000902	0.596915	0.005106	6111000902	2139
3811	6111001506	0.068617	0.000268	6111001506	5002
3812	6111002200	0.094127	0.000289	6111002200	6298
3813	6037219300	0.032913	0.000064	6037219300	3489
3814	6037219800	0.030697	0.000053	6037219800	4783
