OBJECTID	tract	SHAPE_Length	SHAPE_Area	density	Tract_1	Population
3241	6083002101	0.051473	0.000134	28238442	6083002101	3790
3242	6083002102	0.05109	0.000133	15272522	6083002102	2041
3243	6083002103	0.069136	0.000278	12488532	6083002103	3484
3244	6083002205	0.045498	0.000107	37748708	6083002205	4071
3245	6083002206	0.050578	0.000134	29909028	6083002206	4009
3246	6083002209	0.043804	0.000105	26414900	6083002209	2796
3247	6083002210	0.078387	0.000275	14516028	6083002210	3997
3248	6083002211	0.165361	0.000945	4753982.5	6083002211	4496
3249	6083002303	0.05005	0.000129	49709304	6083002303	6451
3250	6083002304	0.050149	0.000129	46380804	6083002304	5994
3251	6083002305	0.049479	0.000124	56865760	6083002305	7100
3252	6083002306	0.221651	0.00236	2083920.625	6083002306	4920
3253	6083002402	0.192811	0.001609	4188148	6083002402	6742
3254	6083002403	0.050214	0.000129	46509012	6083002403	6035
3255	6083002404	0.050493	0.00013	51237164	6083002404	6685
3256	6083002604	0.208689	0.001619	2132141.75	6083002604	3453
3257	6083002702	0.051052	0.00014	53890188	6083002702	7580
3258	6083002703	0.068672	0.000199	19232606	6083002703	3838
3259	6083002705	0.056422	0.000125	30084588	6083002705	3783
3260	6083002706	0.055702	0.000128	49041116	6083002706	6287
3261	6083002707	0.053103	0.000114	20690868	6083002707	2377
3262	6083002708	0.055377	0.000142	17645910	6083002708	2518
3263	6083002802	0.120243	0.000548	13145761	6083002802	7211
3264	6083002806	0.080286	0.000206	9230957	6083002806	1905
3265	6083002808	0.318598	0.002959	1964276.375	6083002808	5814
3266	6079012401	0.22942	0.00121	4607898	6079012401	5580
3267	6079012402	0.162473	0.001422	4973188.5	6079012402	7074
3268	6073008600	0.068394	0.000268	26547688	6073008600	7125
3269	6073009101	0.071409	0.00027	19627930	6073009101	5314
3270	6073009106	0.084361	0.000231	17463994	6073009106	4044
3271	6073009201	0.062261	0.000158	29984846	6073009201	4744
3272	6073009509	0.118324	0.000494	6675802	6073009509	3298
3273	6073010200	0.161406	0.000755	9533246	6073010200	7199
3274	6073010601	0.229723	0.000371	5934581	6073010601	2206
3275	6073010700	0.048583	0.000066	16753575	6073010700	1116
3276	6073011100	0.03886	0.000085	43716396	6073011100	3741
3277	6073011602	0.049231	0.000096	35290488	6073011602	3403
3278	6073011700	0.05272	0.000158	38714556	6073011700	6144
3279	6073017304	0.066708	0.000274	20936428	6073017304	5741
3280	6073017403	0.097034	0.000412	11961994	6073017403	4935
3281	6073017501	0.059028	0.000165	17764306	6073017501	2941
3282	6073017808	0.114237	0.000531	10294792	6073017808	5472
3283	6073017810	0.097243	0.000381	12241193	6073017810	4670
3284	6073018300	0.127902	0.000102	27755040	6073018300	2850
3285	6073018512	0.065734	0.000224	15106158	6073018512	3390
3286	6073018515	0.084284	0.000416	9936911	6073018515	4137
3287	6073018518	0.042432	0.000093	33273840	6073018518	3118
3288	6073018610	0.075434	0.000242	30201764	6073018610	7320
3289	6073018906	0.108837	0.000425	13541003	6073018906	5759
3290	6073002702	0.047418	0.000129	36537912	6073002702	4723
3291	6073002703	0.080439	0.000196	32741104	6073002703	6447
3292	6073002705	0.050388	0.000119	34123828	6073002705	4071
3293	6073003302	0.062301	0.000183	51596740	6073003302	9466
3294	6073008002	0.049876	0.000104	23889712	6073008002	2499
3295	6073008301	0.075159	0.000227	13913656	6073008301	3162
3296	6073008305	0.090241	0.00047	15396428	6073008305	7240
3297	6073008306	0.067097	0.000286	10766466	6073008306	3088
3298	6073008307	0.070361	0.000237	15640476	6073008307	3707
3299	6073008315	0.057912	0.000145	37017692	6073008315	5386
3300	6073008328	0.139639	0.000689	3323732	6073008328	2291
3301	6073008329	0.068217	0.000236	18311970	6073008329	4334
3302	6073008330	0.048277	0.000148	36533436	6073008330	5429
3303	6073008331	0.041727	0.000094	27022680	6073008331	2554
3304	6073008332	0.061077	0.000176	19313176	6073008332	3412
3305	6073008333	0.195487	0.001511	2403721.75	6073008333	3633
3306	6073008334	0.156589	0.001059	1419974.75	6073008334	1504
3307	6073008335	0.13992	0.000926	5494028.5	6073008335	5090
3308	6073008336	0.040565	0.000077	32748332	6073008336	2540
3309	6073008337	0.0538	0.000157	29480622	6073008337	4651
3310	6073008338	0.115811	0.000669	13742122	6073008338	9198
3311	6073008340	0.063928	0.000222	23848884	6073008340	5304
3312	6073008341	0.050075	0.000071	48535440	6073008341	3456
3313	6073008342	0.064612	0.000132	69128904	6073008342	9152
3314	6073008343	0.039166	0.000085	45485568	6073008343	3892
3315	6073008344	0.059788	0.000198	17693932	6073008344	3514
3316	6073008345	0.069576	0.000188	16937336	6073008345	3197
3317	6073008346	0.213155	0.001106	3913753.25	6073008346	4331
3318	6073008347	0.094257	0.000223	29840606	6073008347	6672
3319	6073008348	0.061462	0.000184	28548238	6073008348	5281
3320	6073008349	0.05063	0.00009	40023440	6073008349	3620
3321	6073008350	0.180768	0.001474	4450820	6073008350	6564
3322	6073008351	0.04424	0.000101	44765452	6073008351	4544
3323	6073008352	0.035283	0.000069	50318668	6073008352	3494
3324	6073008353	0.064448	0.000183	28278736	6073008353	5184
3325	6073008354	0.085734	0.000291	17502796	6073008354	5108
3326	6073008355	0.046192	0.000085	39168856	6073008355	3349
3327	6073008356	0.032371	0.000059	59670464	6073008356	3565
3328	6073008357	0.052517	0.000085	51724760	6073008357	4438
3329	6073008358	0.062129	0.000184	37174368	6073008358	6872
3330	6073008359	0.044466	0.000111	27510168	6073008359	3061
3331	6073008360	0.079227	0.000264	22393194	6073008360	5921
3332	6073008501	0.074795	0.000259	20630900	6073008501	5357
3333	6073008502	0.069112	0.000297	21575108	6073008502	6411
3334	6073008503	0.089965	0.000355	18801374	6073008503	6675
3335	6073008504	0.077344	0.0003	20093608	6073008504	6048
3336	6073008505	0.078473	0.000275	20484374	6073008505	5639
3337	6073008506	0.049877	0.000123	31306888	6073008506	3872
3338	6073008507	0.06401	0.000228	34581592	6073008507	7910
3339	6073008509	0.061917	0.000187	36702712	6073008509	6877
3340	6073008510	0.062836	0.000196	33825012	6073008510	6644
3341	6073008511	0.176759	0.001399	841012.25	6073008511	1177
3342	6073009400	0.410143	0.006051	1069627.875	6073009400	6473
3343	6073009502	0.075077	0.000322	11099795	6073009502	3578
3344	6073009504	0.465182	0.005719	694298.4375	6073009504	3971
3345	6073009505	0.193819	0.001513	4487104	6073009505	6793
3346	6073009506	0.065189	0.000154	27819826	6073009506	4306
3347	6073009507	0.0925	0.000423	8043990	6073009507	3409
3348	6073009703	0.065488	0.000167	20659376	6073009703	3451
3349	6073009704	0.08359	0.0003	18228724	6073009704	5475
3350	6073009705	0.065754	0.000221	14886556	6073009705	3299
3351	6073009706	0.132673	0.000616	11149256	6073009706	6870
3352	6073009801	0.077859	0.000203	21980108	6073009801	4470
3353	6073009802	0.057119	0.000188	32242988	6073009802	6071
3354	6073009804	0.057595	0.000173	28430510	6073009804	4923
3355	6073009805	0.117915	0.000716	6817730.5	6073009805	4888
3356	6073010001	0.091948	0.000199	19626372	6073010001	3910
3357	6073010003	0.043898	0.000118	51599836	6073010003	6129
3358	6073010004	0.061721	0.000134	36392576	6073010004	4911
3359	6073010005	0.056667	0.000145	50929972	6073010005	7390
3360	6073010009	0.099661	0.000395	14655211	6073010009	5794
3361	6073010010	0.045983	0.00011	51157672	6073010010	5638
3362	6073010011	0.039892	0.000084	44925964	6073010011	3777
3363	6073010012	0.033401	0.000061	69868352	6073010012	4267
3364	6073010013	0.044756	0.000086	64223876	6073010013	5547
3365	6073010014	0.296747	0.002729	3045513.75	6073010014	8314
3366	6073010015	0.434114	0.003849	275891.6563	6073010015	1062
3367	6073010106	0.049112	0.00013	40430956	6073010106	5265
3368	6073010107	0.059274	0.000221	27381198	6073010107	6076
3369	6073010110	0.068646	0.000212	34528736	6073010110	7322
3370	6073010111	0.033658	0.000057	54095620	6073010111	3120
3371	6073010112	0.039032	0.000069	70414376	6073010112	4925
3372	6073011901	0.031741	0.000039	44089392	6073011901	1728
3373	6073011902	0.077125	0.000158	29942578	6073011902	4758
3374	6073012001	0.027954	0.000041	55109096	6073012001	2263
3375	6073012002	0.038843	0.000053	63936312	6073012002	3439
3376	6073012003	0.064501	0.000103	29888170	6073012003	3104
3377	6073012101	0.046037	0.000068	29998906	6073012101	2055
3378	6073012102	0.056214	0.000111	29005324	6073012102	3237
3379	6073012200	0.058289	0.000172	15980577	6073012200	2750
3380	6073012302	0.027632	0.000036	40945220	6073012302	1482
3381	6073012303	0.070659	0.000152	22999008	6073012303	3514
3382	6073012304	0.047605	0.000117	28144788	6073012304	3320
3383	6073012402	0.039767	0.000082	62883892	6073012402	5165
3384	6073012700	0.048651	0.000115	41119972	6073012700	4745
3385	6073012800	0.043044	0.000098	37159948	6073012800	3656
3386	6073012900	0.051477	0.000133	22557592	6073012900	3009
3387	6073013000	0.055316	0.000158	33051840	6073013000	5235
3388	6073013102	0.056842	0.000191	32182936	6073013102	6172
3389	6073013104	0.038741	0.000093	58827464	6073013104	5495
3390	6073013203	0.043998	0.000106	56214048	6073013203	5976
3391	6073013204	0.036288	0.000078	50044008	6073013204	3906
3392	6073013205	0.054307	0.00017	11899820	6073013205	2028
3393	6073013206	0.061248	0.000158	35931268	6073013206	5713
3394	6073013301	0.054031	0.000161	29552678	6073013301	4769
3395	6073013302	0.057825	0.000134	35324576	6073013302	4751
3396	6073013303	0.063141	0.000136	35935176	6073013303	4893
3397	6073015802	0.039548	0.00009	50194460	6073015802	4530
3398	6073015901	0.027829	0.000038	86724272	6073015901	3312
3399	6073015902	0.043775	0.000104	47193136	6073015902	4944
3400	6073016000	0.084754	0.000176	14168324	6073016000	2507
3401	6073016100	0.089735	0.000276	20721270	6073016100	5720
3402	6073016201	0.088745	0.000467	12594251	6073016201	5893
3403	6073016202	0.114201	0.00064	5408382	6073016202	3465
3404	6073016301	0.041701	0.0001	49387788	6073016301	4976
3405	6073016302	0.045899	0.000116	44044060	6073016302	5114
3406	6073016401	0.059915	0.000225	20984676	6073016401	4736
3407	6073016402	0.124939	0.000585	11942491	6073016402	6990
3408	6073016501	0.057376	0.000195	44641420	6073016501	8733
3409	6073016502	0.060343	0.000201	33324396	6073016502	6711
3410	6073016605	0.124243	0.000568	12395250	6073016605	7043
3411	6073016606	0.086826	0.000277	11241281	6073016606	3116
3412	6073016607	0.085152	0.000393	16682767	6073016607	6564
3413	6073016608	0.079202	0.000233	11118662	6073016608	2598
3414	6073016609	0.096384	0.000465	11440735	6073016609	5328
3415	6073016610	0.052903	0.000132	32386348	6073016610	4293
3416	6073016612	0.106421	0.00066	9427591	6073016612	6229
3417	6073016613	0.041517	0.000089	24781696	6073016613	2221
3418	6073016614	0.059283	0.000211	18971892	6073016614	4019
3419	6073016615	0.062909	0.000232	11649744	6073016615	2704
3420	6073016616	0.069865	0.000237	17846384	6073016616	4233
3421	6073016617	0.065704	0.000169	18435726	6073016617	3122
3422	6073016701	0.115497	0.000598	11942060	6073016701	7153
3423	6073016702	0.107826	0.000317	22464502	6073016702	7141
3424	6073016802	0.27988	0.002977	2352423.25	6073016802	7005
3425	6073016804	0.090187	0.000422	17874420	6073016804	7553
3426	6073016806	0.06533	0.000144	25689976	6073016806	3704
3427	6073016807	0.119401	0.000511	14023376	6073016807	7176
3428	6073016809	0.13652	0.000539	9793032	6073016809	5286
3429	6073016810	0.062204	0.00022	13607712	6073016810	2997
3430	6073016811	0.089682	0.000322	13735496	6073016811	4425
3431	6073016901	0.338549	0.004243	1624056.375	6073016901	6892
3432	6073017104	0.060718	0.000211	19953088	6073017104	4218
3433	6073017105	0.405725	0.004886	1895341.875	6073017105	9261
3434	6073018802	0.32797	0.003941	1864681.75	6073018802	7350
3435	6073020107	0.072298	0.000222	14787711	6073020107	3291
3436	6073020108	0.043973	0.000089	66414388	6073020108	5976
3437	6073020109	0.064511	0.000148	31742822	6073020109	4724
3438	6073020202	0.047682	0.000109	59583788	6073020202	6531
3439	6073020206	0.035871	0.000078	65600760	6073020206	5156
3440	6073020207	0.037314	0.00008	56530472	6073020207	4532
3441	6073020208	0.032282	0.000063	37656952	6073020208	2391
3442	6073020209	0.037128	0.000086	56036224	6073020209	4874
3443	6073020210	0.042208	0.000099	38802680	6073020210	3857
3444	6073020211	0.053476	0.000152	41635888	6073020211	6358
3445	6073020212	0.057034	0.0002	49600680	6073020212	9960
3446	6073020302	0.077867	0.000386	23033674	6073020302	8899
3447	6073020304	0.16694	0.001354	4243879	6073020304	5750
3448	6073020305	0.106342	0.000336	15139306	6073020305	5097
3449	6073020306	0.229491	0.001991	1950852.75	6073020306	3886
3450	6073020307	0.28219	0.002159	3155829.5	6073020307	6815
3451	6073020401	0.16915	0.000962	2511902	6073020401	2417
3452	6073020403	0.09558	0.000272	13978121	6073020403	3803
3453	6073020404	0.097654	0.000369	13519789	6073020404	4990
3454	6073020405	0.098772	0.000498	6339873.5	6073020405	3161
3455	6073020500	0.065441	0.000201	25571394	6073020500	5162
3456	6073020601	0.046269	0.000125	39861112	6073020601	4987
3457	6073020602	0.057044	0.000193	27571778	6073020602	5337
3458	6073020705	0.090396	0.000328	13035910	6073020705	4285
3459	6073020706	0.16834	0.00161	3542255.75	6073020706	5706
3460	6073020707	0.050498	0.000113	37855444	6073020707	4294
3461	6073020708	0.090982	0.000437	6487477.5	6073020708	2840
3462	6073020709	0.510253	0.01039	559452.8125	6073020709	5813
3463	6073020710	0.341298	0.002467	719670.875	6073020710	1776
3464	6073020801	0.771873	0.013352	355127.1875	6073020801	4742
3465	6073021203	0.348892	0.006257	1466600.25	6073021203	9177
3466	6073021204	0.573113	0.00526	952402.0625	6073021204	5010
3467	6073021302	1.133585	0.036793	119913.5781	6073021302	4412
3468	6073021303	0.534732	0.007484	713750.8125	6073021303	5342
3469	6073021304	0.42412	0.007622	328506.8438	6073021304	2504
3470	6065043203	0.897666	0.033405	362548.5625	6065043203	12111
3471	6065043206	0.104384	0.000498	12030453	6065043206	6000
3472	6059032032	0.049438	0.000155	21225838	6059032032	3300
3473	6059032033	0.044272	0.000112	31240262	6059032033	3529
3474	6059032034	0.076289	0.000351	18260970	6059032034	6421
3475	6059032035	0.064933	0.000271	8945383	6059032035	2427
3476	6059032036	0.066188	0.000217	16764320	6059032036	3642
3477	6059032037	0.140047	0.000441	9966789	6059032037	4396
3478	6059032038	0.096329	0.000353	19737658	6059032038	6976
3479	6059032039	0.080021	0.000281	24643796	6059032039	6936
3480	6059032040	0.0514	0.00012	23979244	6059032040	2890
3481	6059032041	0.795162	0.016241	66434.05469	6059032041	1079
3482	6059032042	0.104837	0.000471	13007374	6059032042	6135
3483	6059032043	0.282829	0.001089	3934924.25	6059032043	4287
3484	6059032044	0.236091	0.001595	3795212	6059032044	6056
3485	6059032045	0.08117	0.000316	9223389	6059032045	2915
3486	6059032046	0.136663	0.000651	6271091.5	6059032046	4086
3487	6059032047	0.067092	0.000095	32563078	6059032047	3116
3488	6059032048	0.073061	0.000144	40830764	6059032048	5887
3489	6059032049	0.173558	0.000794	10158590	6059032049	8076
3490	6059032050	0.09627	0.00018	28455626	6059032050	5143
3491	6059032051	0.036772	0.000048	95370352	6059032051	4591
3492	6059032052	0.204523	0.002009	1657423.625	6059032052	3330
3493	6059032053	0.155123	0.000628	12468655	6059032053	7839
3494	6059032054	0.045686	0.000121	38163972	6059032054	4628
3495	6059032055	0.057782	0.000144	29316414	6059032055	4223
3496	6059032056	0.382823	0.003808	1417757.5	6059032056	5399
3497	6059042203	0.152914	0.001067	6942974	6059042203	7413
3498	6059042307	0.068051	0.000242	30981708	6059042307	7510
3499	6059042312	0.105127	0.000394	21341948	6059042312	8415
3500	6059052404	0.222858	0.002268	426228.0938	6059052404	967
3501	6059052408	0.095278	0.000384	16577444	6059052408	6374
3502	6059052410	0.122961	0.00055	9260713	6059052410	5098
3503	6059052411	0.056958	0.000176	29125556	6059052411	5132
3504	6059052415	0.058047	0.000149	27544036	6059052415	4109
3505	6059052416	0.055729	0.000141	28778238	6059052416	4074
3506	6059052417	0.059394	0.000217	26571914	6059052417	5768
3507	6059052418	0.131568	0.000654	4572515	6059052418	2991
3508	6059052419	0.081255	0.000221	12670297	6059052419	2802
3509	6059052420	0.283689	0.003117	2385793	6059052420	7438
3510	6059052421	0.07454	0.000243	22057882	6059052421	5362
3511	6059052422	0.152124	0.000727	5597432.5	6059052422	4073
3512	6059052423	0.109982	0.000376	13419648	6059052423	5047
3513	6059052424	0.056473	0.000167	28822326	6059052424	4825
3514	6059052425	0.071608	0.000231	24808574	6059052425	5755
3515	6059052426	0.325288	0.004514	1034208.25	6059052426	4669
3516	6059052427	0.111997	0.000485	10506227	6059052427	5104
3517	6059052428	0.086562	0.000482	13233205	6059052428	6391
3518	6059052502	0.081681	0.000305	19044864	6059052502	5819
3519	6059052505	0.042271	0.000109	46719232	6059052505	5100
3520	6059052506	0.039231	0.000092	27547836	6059052506	2538
3521	6059052511	0.06046	0.000177	33037032	6059052511	5878
3522	6059052513	0.052682	0.000152	38245436	6059052513	5829
3523	6059052514	0.051719	0.00014	37725556	6059052514	5290
3524	6059052515	0.069429	0.000191	36036640	6059052515	6889
3525	6059052517	0.09935	0.000495	9723676	6059052517	4817
3526	6059052518	0.119687	0.000535	5600.985839	6059052518	3
3527	6059052519	0.060865	0.00009	46497924	6059052519	4190
3528	6059052520	0.045353	0.000119	29349374	6059052520	3517
3529	6059052521	0.062525	0.000128	35277604	6059052521	4539
3530	6059052522	0.043879	0.000057	71072768	6059052522	4055
3531	6059052523	0.052024	0.000138	29425910	6059052523	4090
3532	6059052524	0.061667	0.000239	29261000	6059052524	7019
3533	6059052525	0.093191	0.000436	17441860	6059052525	7617
3534	6059052526	0.052833	0.00016	27452154	6059052526	4394
3535	6059052527	0.075735	0.000305	25135684	6059052527	7681
3536	6059052528	0.041874	0.000098	34591464	6059052528	3400
3537	6059063903	0.055515	0.000144	28147530	6059063903	4078
3538	6059063904	0.063524	0.000244	20495048	6059063904	5009
3539	6059063905	0.046197	0.000128	32983952	6059063905	4242
3540	6059063906	0.060094	0.000108	62247380	6059063906	6777
3541	6059063907	0.15053	0.00049	10328304	6059063907	5068
3542	6059063908	0.067274	0.000195	29061110	6059063908	5689
3543	6059074003	0.097392	0.000341	7272585.5	6059074003	2484
3544	6059074004	0.04769	0.000131	55076236	6059074004	7239
3545	6059074005	0.048641	0.000124	61570068	6059074005	7654
3546	6059074006	0.035323	0.000064	84996672	6059074006	5522
3547	6059074102	0.043094	0.00011	67160032	6059074102	7428
3548	6059074103	0.039145	0.000094	54961444	6059074103	5196
3549	6059074106	0.084528	0.000364	14899875	6059074106	5438
3550	6059074107	0.056575	0.00015	30091284	6059074107	4526
3551	6059074108	0.060008	0.000201	26238734	6059074108	5287
3552	6059074109	0.038791	0.000083	48578136	6059074109	4032
3553	6059074110	0.038563	0.000083	46051248	6059074110	3826
3554	6059074111	0.047249	0.000142	41493004	6059074111	5922
3555	6059074200	0.048216	0.000143	66924308	6059074200	9611
3556	6059074300	0.029608	0.00005	87991768	6059074300	4415
3557	6059074403	0.091199	0.000418	15235405	6059074403	6374
3558	6059074405	0.049311	0.000101	68656408	6059074405	6965
3559	6059074406	0.054972	0.000134	28571162	6059074406	3838
3560	6059074407	0.028242	0.000046	165965696	6059074407	7687
3561	6059074408	0.026187	0.000043	120930928	6059074408	5239
3562	6059074501	0.030416	0.000052	156772768	6059074501	8233
3563	6059074502	0.03711	0.000076	82004248	6059074502	6280
3564	6059074601	0.052638	0.000115	76745792	6059074601	8861
3565	6059074602	0.049041	0.0001	95711008	6059074602	9649
3566	6059074701	0.043731	0.000101	89180864	6059074701	9075
3567	6059074702	0.039615	0.000087	76759552	6059074702	6680
3568	6059074801	0.03822	0.000085	73285904	6059074801	6267
3569	6059074802	0.042916	0.00011	54757196	6059074802	6041
3570	6059074803	0.065161	0.000163	55410360	6059074803	9052
3571	6059074805	0.028646	0.000047	141277584	6059074805	6710
3572	6059074806	0.040016	0.00006	101322096	6059074806	6154
3573	6059074901	0.046864	0.000097	103370224	6059074901	10129
3574	6059074902	0.032404	0.000055	131508048	6059074902	7261
3575	6059075002	0.058942	0.00015	63695620	6059075002	9610
3576	6059075003	0.036609	0.000051	159084768	6059075003	8232
3577	6059075004	0.027787	0.000033	170832544	6059075004	5779
3578	6059075100	0.05718	0.000145	71469224	6059075100	10422
3579	6059075201	0.048663	0.000111	53568452	6059075201	5948
3580	6059075202	0.04592	0.000115	53198684	6059075202	6137
3581	6059075301	0.055666	0.000162	32454636	6059075301	5282
3582	6059075302	0.049812	0.00013	35319344	6059075302	4608
3583	6059075303	0.050723	0.000133	25697312	6059075303	3430
3584	6059075401	0.051213	0.000142	24819274	6059075401	3538
3585	6059087404	0.03457	0.000051	74128480	6059087404	3785
3586	6059087405	0.057795	0.000113	58544100	6059087405	6649
3587	6059087501	0.080957	0.000325	18256512	6059087501	5950
3588	6059087503	0.066562	0.000189	37615864	6059087503	7110
3589	6059087504	0.038569	0.000084	98033504	6059087504	8248
3590	6059087601	0.049516	0.000126	40612216	6059087601	5157
3591	6059087602	0.064485	0.000193	38030304	6059087602	7354
3592	6059087701	0.049752	0.000128	37912440	6059087701	4882
3593	6059087703	0.04673	0.000128	48161088	6059087703	6194
3594	6059088905	0.046998	0.000128	38774552	6059088905	4980
3595	6059089001	0.046843	0.000126	59647284	6059089001	7574
3596	6059089003	0.049026	0.000125	30291990	6059089003	3808
3597	6059089004	0.04642	0.000126	58991856	6059089004	7439
3598	6059089102	0.080282	0.000173	40175284	6059089102	6954
3599	6059089104	0.047787	0.000082	73482800	6059089104	6074
3600	6059089105	0.043254	0.00012	58635948	6059089105	7081
3601	6059089106	0.04157	0.00007	53546196	6059089106	3784
3602	6059089107	0.056733	0.000138	41286476	6059089107	5710
3603	6059099202	0.065572	0.000172	47189776	6059099202	8117
3604	6059099203	0.045346	0.000121	50948344	6059099203	6170
3605	6059099204	0.046187	0.000124	34931688	6059099204	4342
3606	6059099216	0.053192	0.000161	25266942	6059099216	4076
3607	6059099217	0.054758	0.000112	21706480	6059099217	2441
3608	6059099222	0.046493	0.000124	37403832	6059099222	4671
3609	6059099223	0.046269	0.000123	42187208	6059099223	5222
3610	6059099224	0.045925	0.000123	27598862	6059099224	3414
3611	6059099225	0.080145	0.000366	9217546	6059099225	3375
3612	6059099226	0.045938	0.000123	31754918	6059099226	3925
3613	6059099227	0.053547	0.000168	35876744	6059099227	6062
3614	6059099229	0.092003	0.000438	13052734	6059099229	5719
3615	6059099230	0.046146	0.000127	34612616	6059099230	4404
3616	6059099238	0.046641	0.000126	32362358	6059099238	4103
3617	6059099241	0.052809	0.00013	32806472	6059099241	4278
3618	6059099242	0.047445	0.000121	31007420	6059099242	3757
3619	6059099247	0.031136	0.000058	58101188	6059099247	3418
3620	6059099248	0.030941	0.000058	91059144	6059099248	5365
3621	6059099249	0.031373	0.000056	78089776	6059099249	4443
3622	6059099250	0.045763	0.000123	23948080	6059099250	2950
3623	6059099251	0.048386	0.000127	40826496	6059099251	5187
3624	6059099405	0.049018	0.000124	35482992	6059099405	4427
3625	6059099406	0.049029	0.000124	35529812	6059099406	4435
3626	6059099407	0.045828	0.000123	20100818	6059099407	2491
3627	6059099410	0.049451	0.000126	33422824	6059099410	4234
3628	6059099411	0.049356	0.000125	44564676	6059099411	5615
3629	6059110202	0.047197	0.000129	59982988	6059110202	7757
3630	6059110203	0.048936	0.000122	44657792	6059110203	5453
3631	6037190700	0.038039	0.000061	53176088	6037190700	3269
3632	6037190800	0.036353	0.000078	80608072	6037190800	6310
3633	6037190901	0.027722	0.000047	103833192	6037190901	4930
3634	6037190902	0.027263	0.000045	100686352	6037190902	4621
3635	6037191000	0.034975	0.000063	47507276	6037191000	3036
3636	6037191110	0.023216	0.000025	151492912	6037191110	3818
3637	6037191120	0.025814	0.000036	130150720	6037191120	4768
3638	6037191201	0.030272	0.000055	86297904	6037191201	4774
3639	6037191203	0.017828	0.000019	168729312	6037191203	3313
3640	6037191204	0.017732	0.000019	128036672	6037191204	2514
3641	6037191300	0.03642	0.000067	82328208	6037191300	5580
3642	6037191410	0.022706	0.000029	167231760	6037191410	4957
3643	6037191420	0.020698	0.000022	166666672	6037191420	3732
3644	6037191500	0.031302	0.000063	90915624	6037191500	5756
3645	6037191610	0.028586	0.000041	116519696	6037191610	4879
3646	6037191620	0.020921	0.000021	129809000	6037191620	2813
3647	6037191710	0.040554	0.000069	48970024	6037191710	3384
3648	6037191720	0.021409	0.000026	155627376	6037191720	4093
3649	6037191810	0.029235	0.000039	102413408	6037191810	4095
3650	6037191820	0.029123	0.000039	83331232	6037191820	3302
3651	6037191900	0.049631	0.000145	45960724	6037191900	6682
3652	6037192000	0.052671	0.000136	38966960	6037192000	5319
3653	6037192300	0.037929	0.000085	29328616	6037192300	2495
3654	6037192410	0.033071	0.000066	58806028	6037192410	3923
3655	6037192420	0.023397	0.000032	128495432	6037192420	4151
3656	6037192510	0.02361	0.000032	120793288	6037192510	3959
3657	6037192520	0.02261	0.000029	183522864	6037192520	5471
3658	6037192610	0.028129	0.00004	118154776	6037192610	4742
3659	6037192620	0.022839	0.000023	180951776	6037192620	4253
3660	6037192700	0.028625	0.000052	75834664	6037192700	3946
3661	6037194100	0.12288	0.000591	11027663	6037194100	6523
3662	6037194200	0.110893	0.000306	16839316	6037194200	5154
3663	6037194300	0.083855	0.00018	10589582	6037194300	1907
3664	6037194400	0.057898	0.000102	56254096	6037194400	5747
3665	6037194500	0.04657	0.000067	33942300	6037194500	2287
3666	6037195300	0.034413	0.000057	63072780	6037195300	3596
3667	6037211000	0.076494	0.000257	16732519	6037211000	4309
3668	6037211110	0.031555	0.000057	101050904	6037211110	5779
3669	6037211120	0.031765	0.000054	93079952	6037211120	5116
3670	6037211200	0.024819	0.000031	198506480	6037211200	6312
3671	6037211310	0.015104	0.000014	294071264	6037211310	4197
3672	6037211320	0.01721	0.000017	204226496	6037211320	3654
3673	6037211410	0.022011	0.000026	130524728	6037211410	3470
3674	6037211420	0.024604	0.000036	112686464	6037211420	4117
3675	6037211500	0.040517	0.00009	51258212	6037211500	4631
3676	6037211701	0.034766	0.000065	46586836	6037211701	3054
3677	6037211702	0.024437	0.000033	250468992	6037211702	8278
3678	6037211801	0.024415	0.00003	235549040	6037211801	7229
3679	6037211802	0.024815	0.000031	141821104	6037211802	4529
3680	6037211910	0.014807	0.000013	364465696	6037211910	4954
3681	6037211920	0.01695	0.000017	363072448	6037211920	6380
3682	6037212100	0.024617	0.000031	168618992	6037212100	5321
3683	6037212202	0.02043	0.00002	202417584	6037212202	4111
3684	6037212203	0.013254	0.00001	280052576	6037212203	2876
3685	6037212204	0.018909	0.000021	159708512	6037212204	3397
3686	6037212303	0.015377	0.000014	212119168	6037212303	3154
3687	6037212304	0.018811	0.000019	114462904	6037212304	2285
3688	6037212305	0.013048	0.00001	303904896	6037212305	3201
3689	6037212306	0.016438	0.000016	228159600	6037212306	3666
3690	6037212410	0.016189	0.000014	289465472	6037212410	4264
3691	6037212420	0.014786	0.000013	282594048	6037212420	3778
3692	6037212500	0.024314	0.000035	171259216	6037212500	6125
3693	6037212610	0.026282	0.000034	118841408	6037212610	4144
3694	6037212620	0.024458	0.000027	181156000	6037212620	4999
3695	6037212700	0.057796	0.000132	48783308	6037212700	6455
3696	6037212800	0.035675	0.000075	64995700	6037212800	4914
3697	6037212900	0.027395	0.000036	120147216	6037212900	4407
3698	6037213100	0.03207	0.000052	50210256	6037213100	2643
3699	6037213201	0.02586	0.000034	112085136	6037213201	3855
3700	6037213202	0.025504	0.000032	125341840	6037213202	4125
3701	6037213310	0.022908	0.00003	117944512	6037213310	3550
3702	6037213320	0.023025	0.000031	88349920	6037213320	2743
